Flow 	 Preci 	 Evatr 	 ShiftFac
248.59817336117376	3.8856713397218017	0.10536570623911345	1.0
400.26749807699844	1.857107703305346	5.620233807258751	0.9995
982.3793034448448	2.4713210237746317	1.1046626509426722	0.999
151.27369913124824	4.479248714233632	2.355889627029042	0.9985
887.7637748419174	2.404753577059929	4.440334539162134	0.998
957.5231976146282	2.4687639275404436	2.241947159671282	0.9975
1088.7820069231147	3.6401036237171818	2.123209847393892	0.997
237.97086690802882	2.4499329932308416	1.5159251289028046	0.9965
35.09900437757635	4.11179382574066	3.4936757389322213	0.996
797.3309947234625	3.9693646281200783	4.145072560192129	0.9955
1581.0750413565002	2.7583170692890455	1.1448067963727755	0.995
2350.387401634811	3.217817254315485	0.7675781446531054	0.9945
452.74160754001974	2.176416994323736	1.7000358874638222	0.994
926.5625543433005	3.0798285074725786	1.8059530567364446	0.9935
411.5333652145646	3.6182532989392433	0.8287420527020678	0.993
229.76018457972214	5.03148271533313	1.654945515212321	0.9925
71.60280663801336	4.055194199887301	8.970294199956605	0.992
380.463040144762	4.085245797444548	3.2693550577414103	0.9915
281.7938961942172	2.160755336258866	6.236519140769033	0.991
-12.83238587993211	2.4487657355743875	3.862231553899885	0.9905
-2.434489509542785	2.7751354572365834	1.3746752901987844	0.99
134.5462199458982	2.344276323963873	4.060650351972171	0.9895
1091.258696450991	3.8188546419081804	1.581817464591064	0.989
171.68036359673272	5.0046111464804754	2.6710871997765473	0.9885
799.7145232732582	1.9107535944559202	3.337773610040986	0.988
1005.1529648652825	4.0476027211810655	5.692773078386671	0.9875
511.84057862128594	2.272689034835957	1.0348540963705088	0.987
210.70154057767482	4.156408588624321	4.064414137992117	0.9865
186.9163554621478	1.9598021204345013	2.246508757577801	0.986
131.54102149170842	2.944324688872657	3.348777960242958	0.9855
-7.803749919787546	2.613950872338241	1.8998485762271446	0.985
12.564712660190082	4.070439799031605	3.3878152572277456	0.9845
83.7823583462571	4.5672819211649855	1.3612217813876668	0.984
943.8410650114237	3.5554712586352983	3.864692695324007	0.9835
797.355925827756	1.8623825108350287	3.3214593696649266	0.983
827.9034076008364	4.087304092228782	4.012409102259075	0.9825
542.3428277865119	1.7244719378653905	3.3761182061450166	0.982
895.7199742574329	2.359515883563809	5.668427561061768	0.9815
131.87269270860398	2.3544423464614423	3.0450892320668115	0.981
329.58230762264367	5.001909145815762	1.658843767108314	0.9805
663.2383695465156	2.674233085475451	2.141702406127473	0.98
272.8726733727758	3.640800272301485	2.3790543688784567	0.9795
21.332576471565634	2.4191729245685085	6.352611528276336	0.979
-20.57595598925634	3.71843429029924	5.496517643623985	0.9785
170.6750203948473	1.87030988140172	-0.006195477326184529	0.978
87.21555270891191	4.809885600620756	2.6734641163328967	0.9775
711.1873603016285	2.7190581662736055	2.7818038795189133	0.977
710.8567777710347	4.7493957420900434	4.173865236925643	0.9765
445.42713607132845	2.329044529062135	2.5211043999710254	0.976
898.2759923183972	6.357445552453586	3.746852007371363	0.9755
1161.4933719473538	1.4772563411836601	2.918937615196698	0.975
263.58617210165113	3.205991003181042	1.489722653475325	0.9745
54.79862059293523	1.642741961933766	2.2170734382132573	0.974
0.008411590093883703	5.033761159578611	5.1479017159108516	0.9735
600.9822233522918	5.298836896814814	6.34220644621166	0.973
51.34468901701886	2.099730938912373	3.374706198120512	0.9725
